,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,clean_job_titles
322,2024,MI,FT,Prompt Engineer,240960,USD,240960,US,0,US,M,Prompt Engineer
323,2024,MI,FT,Prompt Engineer,200800,USD,200800,US,0,US,M,Prompt Engineer
324,2024,MI,FT,Data Science,110000,USD,110000,US,0,US,M,Data Scientist
325,2024,MI,FT,Data Science,95000,USD,95000,US,0,US,M,Data Scientist
326,2024,SE,FT,Machine Learning Engineer,322000,USD,322000,US,100,US,M,Data Engineer
327,2024,SE,FT,Machine Learning Engineer,230000,USD,230000,US,100,US,M,Data Engineer
328,2024,SE,FT,Data Engineer,316900,USD,316900,US,0,US,M,Data Engineer
329,2024,SE,FT,Data Engineer,181100,USD,181100,US,0,US,M,Data Engineer
330,2024,EX,FT,Data Science Director,212000,USD,212000,US,0,US,M,Data Scientist
331,2024,EX,FT,Data Science Director,190000,USD,190000,US,0,US,M,Data Scientist
332,2024,SE,FT,Business Intelligence Engineer,105000,USD,105000,US,100,US,M,Data Engineer
333,2024,SE,FT,Business Intelligence Engineer,80000,USD,80000,US,100,US,M,Data Engineer
334,2024,SE,FT,Data Scientist,212000,USD,212000,US,0,US,M,Data Scientist
335,2024,SE,FT,Data Scientist,93300,USD,93300,US,0,US,M,Data Scientist
336,2024,SE,FT,Machine Learning Engineer,250900,USD,250900,US,0,US,M,Data Engineer
337,2024,SE,FT,Machine Learning Engineer,135200,USD,135200,US,0,US,M,Data Engineer
338,2024,EX,FT,Data Science,381500,USD,381500,US,0,US,M,Data Scientist
339,2024,EX,FT,Data Science,221000,USD,221000,US,0,US,M,Data Scientist
340,2024,MI,FT,Data Modeler,179000,USD,179000,US,0,US,M,Data Engineer
341,2024,MI,FT,Data Modeler,112000,USD,112000,US,0,US,M,Data Engineer
342,2024,EN,FT,Data Engineer,110000,USD,110000,US,0,US,M,Data Engineer
343,2024,EN,FT,Data Engineer,90000,USD,90000,US,0,US,M,Data Engineer
344,2024,SE,FT,Data Architect,234000,USD,234000,US,0,US,M,Data Engineer
345,2024,SE,FT,Data Architect,146000,USD,146000,US,0,US,M,Data Engineer
346,2024,SE,FT,Data Scientist,234000,USD,234000,US,0,US,M,Data Scientist
347,2024,SE,FT,Data Scientist,146000,USD,146000,US,0,US,M,Data Scientist
348,2024,SE,FT,Data Scientist,200000,USD,200000,US,0,US,M,Data Scientist
349,2024,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M,Data Scientist
350,2024,SE,FT,Machine Learning Engineer,243500,USD,243500,US,100,US,M,Data Engineer
351,2024,SE,FT,Machine Learning Engineer,146100,USD,146100,US,100,US,M,Data Engineer
352,2024,MI,FT,Data Engineer,140000,USD,140000,US,0,US,M,Data Engineer
353,2024,MI,FT,Data Engineer,65000,USD,65000,US,0,US,M,Data Engineer
354,2024,MI,FT,Data Scientist,72360,EUR,80400,LV,0,LV,M,Data Scientist
355,2024,MI,FT,Data Scientist,37440,EUR,41600,LV,0,LV,M,Data Scientist
356,2024,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M,Data Analyst
357,2024,MI,FT,Data Analyst,70000,USD,70000,US,0,US,M,Data Analyst
358,2024,EN,FT,Data Analyst,105000,USD,105000,US,0,US,M,Data Analyst
359,2024,EN,FT,Data Analyst,75000,USD,75000,US,0,US,M,Data Analyst
360,2024,SE,FT,Analytics Engineer,130000,USD,130000,US,0,US,M,Data Analyst
361,2024,SE,FT,Data Scientist,126500,USD,126500,US,100,US,M,Data Scientist
362,2024,SE,FT,Data Scientist,78000,USD,78000,US,100,US,M,Data Scientist
363,2024,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,Data Engineer
364,2024,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,Data Engineer
365,2024,EN,FT,Data Analyst,115000,USD,115000,US,0,US,M,Data Analyst
366,2024,EN,FT,Data Analyst,90000,USD,90000,US,0,US,M,Data Analyst
367,2024,SE,FT,Data Lead,135000,USD,135000,US,100,US,M,Data Lead
368,2024,SE,FT,Data Lead,110000,USD,110000,US,100,US,M,Data Lead
369,2024,SE,FT,Data Analyst,140000,USD,140000,US,0,US,M,Data Analyst
370,2024,SE,FT,Data Analyst,115000,USD,115000,US,0,US,M,Data Analyst
371,2024,SE,FT,Data Architect,150000,USD,150000,US,0,US,M,Data Engineer
372,2024,SE,FT,Data Architect,140000,USD,140000,US,0,US,M,Data Engineer
373,2024,SE,FT,Data Science Lead,185000,USD,185000,US,0,US,M,Data Scientist
374,2024,SE,FT,Data Science Lead,120000,USD,120000,US,0,US,M,Data Scientist
375,2024,SE,FT,Data Engineer,199700,USD,199700,US,0,US,M,Data Engineer
376,2024,SE,FT,Data Engineer,165100,USD,165100,US,0,US,M,Data Engineer
377,2024,MI,FT,Data Engineer,179000,USD,179000,US,0,US,M,Data Engineer
378,2024,MI,FT,Data Engineer,112000,USD,112000,US,0,US,M,Data Engineer
379,2024,EX,FT,Data Engineer,179000,USD,179000,US,0,US,M,Data Engineer
380,2024,EX,FT,Data Engineer,112000,USD,112000,US,0,US,M,Data Engineer
381,2024,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M,Data Scientist
382,2024,SE,FT,Data Scientist,130000,USD,130000,US,100,US,M,Data Scientist
383,2024,MI,FT,Data Analyst,123600,USD,123600,US,100,US,M,Data Analyst
384,2024,MI,FT,Data Analyst,79900,USD,79900,US,100,US,M,Data Analyst
385,2024,SE,FT,Data Engineer,152375,USD,152375,US,100,US,M,Data Engineer
386,2024,SE,FT,Data Engineer,94000,USD,94000,US,100,US,M,Data Engineer
387,2024,SE,FT,Machine Learning Engineer,365100,USD,365100,US,0,US,M,Data Engineer
388,2024,SE,FT,Machine Learning Engineer,260800,USD,260800,US,0,US,M,Data Engineer
389,2024,SE,FT,Data Scientist,65000,GBP,81250,GB,100,GB,M,Data Scientist
390,2024,SE,FT,Data Scientist,45000,GBP,56250,GB,100,GB,M,Data Scientist
391,2024,MI,FT,Data Scientist,120000,USD,120000,US,0,US,M,Data Scientist
392,2024,MI,FT,Data Scientist,94400,USD,94400,US,0,US,M,Data Scientist
393,2024,SE,FT,Analytics Engineer,130000,USD,130000,US,0,US,M,Data Analyst
394,2024,SE,FT,Machine Learning Engineer,240500,USD,240500,US,0,US,M,Data Engineer
395,2024,SE,FT,Machine Learning Engineer,192500,USD,192500,US,0,US,M,Data Engineer
396,2024,SE,FT,Data Analyst,100000,USD,100000,US,0,US,M,Data Analyst
397,2024,SE,FT,Data Analyst,80000,USD,80000,US,0,US,M,Data Analyst
398,2024,SE,FT,Data Modeler,179000,USD,179000,US,0,US,M,Data Engineer
399,2024,SE,FT,Data Modeler,112000,USD,112000,US,0,US,M,Data Engineer
400,2024,EN,FT,Machine Learning Engineer,260100,USD,260100,US,100,US,M,Data Engineer
401,2024,EN,FT,Machine Learning Engineer,185800,USD,185800,US,100,US,M,Data Engineer
402,2024,SE,FT,Data Architect,138000,USD,138000,US,0,US,M,Data Engineer
403,2024,SE,FT,Data Architect,86000,USD,86000,US,0,US,M,Data Engineer
404,2024,EX,FT,Data Science,143297,USD,143297,CA,0,CA,M,Data Scientist
405,2024,EX,FT,Data Science,114638,USD,114638,CA,0,CA,M,Data Scientist
406,2024,EN,FT,Data Analyst,26000,EUR,28888,ES,0,ES,M,Data Analyst
407,2024,EN,FT,Data Analyst,21000,EUR,23333,ES,0,ES,M,Data Analyst
408,2024,EN,FT,Machine Learning Engineer,157900,USD,157900,CA,100,CA,M,Data Engineer
409,2024,EN,FT,Machine Learning Engineer,105300,USD,105300,CA,100,CA,M,Data Engineer
410,2024,EN,FT,Data Analyst,180700,USD,180700,US,0,US,M,Data Analyst
411,2024,EN,FT,Data Analyst,97000,USD,97000,US,0,US,M,Data Analyst
412,2024,MI,FT,Business Intelligence Engineer,206000,USD,206000,US,0,US,M,Data Engineer
413,2024,MI,FT,Business Intelligence Engineer,134000,USD,134000,US,0,US,M,Data Engineer
414,2024,MI,FT,Machine Learning Engineer,170000,USD,170000,US,0,US,M,Data Engineer
415,2024,MI,FT,Machine Learning Engineer,125100,USD,125100,US,0,US,M,Data Engineer
416,2024,EX,FT,Data Science,209700,USD,209700,US,0,US,M,Data Scientist
417,2024,EX,FT,Data Science,161300,USD,161300,US,0,US,M,Data Scientist
418,2024,SE,FT,Data Engineer,250000,USD,250000,US,0,US,M,Data Engineer
419,2024,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M,Data Engineer
420,2024,SE,FT,Machine Learning Engineer,300000,USD,300000,US,0,US,M,Data Engineer
421,2024,SE,FT,Machine Learning Engineer,185000,USD,185000,US,0,US,M,Data Engineer
422,2024,EN,FT,Data Analyst,83646,USD,83646,CA,0,CA,M,Data Analyst
423,2024,EN,FT,Data Analyst,65407,USD,65407,CA,0,CA,M,Data Analyst
424,2024,SE,FT,Data Engineer,195000,USD,195000,US,0,US,M,Data Engineer
425,2024,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,Data Engineer
426,2024,SE,FT,Data Science,179000,USD,179000,US,0,US,M,Data Scientist
427,2024,SE,FT,Data Science,112000,USD,112000,US,0,US,M,Data Scientist
428,2024,SE,FT,Data Engineer,169200,USD,169200,US,0,US,M,Data Engineer
429,2024,SE,FT,Data Engineer,130100,USD,130100,US,0,US,M,Data Engineer
430,2024,MI,FT,Data Scientist,166000,USD,166000,US,0,US,M,Data Scientist
431,2024,MI,FT,Data Scientist,73100,USD,73100,US,0,US,M,Data Scientist
432,2024,MI,FT,Data Scientist,130000,USD,130000,US,0,US,M,Data Scientist
433,2024,MI,FT,Data Scientist,100000,USD,100000,US,0,US,M,Data Scientist
434,2024,SE,FT,Data Engineer,184000,USD,184000,US,0,US,M,Data Engineer
435,2024,SE,FT,Data Engineer,123000,USD,123000,US,0,US,M,Data Engineer
436,2024,EN,FT,Data Scientist,144650,USD,144650,US,0,US,M,Data Scientist
437,2024,EN,FT,Data Scientist,86800,USD,86800,US,0,US,M,Data Scientist
438,2024,SE,FT,Machine Learning Engineer,140000,USD,140000,US,100,US,M,Data Engineer
439,2024,SE,FT,Machine Learning Engineer,120000,USD,120000,US,100,US,M,Data Engineer
440,2024,MI,FT,Machine Learning Engineer,260100,USD,260100,US,100,US,M,Data Engineer
441,2024,MI,FT,Machine Learning Engineer,185800,USD,185800,US,100,US,M,Data Engineer
442,2024,SE,FT,Data Scientist,125000,USD,125000,US,0,US,M,Data Scientist
443,2024,SE,FT,Data Scientist,97000,USD,97000,US,0,US,M,Data Scientist
444,2024,SE,FT,Machine Learning Engineer,303400,USD,303400,US,100,US,M,Data Engineer
445,2024,SE,FT,Machine Learning Engineer,216700,USD,216700,US,100,US,M,Data Engineer
446,2024,SE,FT,Machine Learning Engineer,119786,USD,119786,CA,100,CA,M,Data Engineer
447,2024,SE,FT,Machine Learning Engineer,95828,USD,95828,CA,100,CA,M,Data Engineer
448,2024,MI,FT,Data Operations Associate,60000,EUR,66666,DE,0,DE,M,Data Engineer
449,2024,MI,FT,Data Operations Associate,50000,EUR,55555,DE,0,DE,M,Data Engineer
450,2024,SE,FT,Data Science Consultant,104000,USD,104000,US,0,US,M,Data Scientist
451,2024,SE,FT,Data Science Consultant,80000,USD,80000,US,0,US,M,Data Scientist
452,2024,SE,FT,Data Scientist,294000,USD,294000,US,0,US,M,Data Scientist
453,2024,SE,FT,Data Scientist,204000,USD,204000,US,0,US,M,Data Scientist
454,2024,SE,FT,Data Scientist,272400,USD,272400,US,0,US,M,Data Scientist
455,2024,SE,FT,Data Scientist,155600,USD,155600,US,0,US,M,Data Scientist
456,2024,MI,FT,Data Engineer,184000,USD,184000,US,0,US,M,Data Engineer
457,2024,MI,FT,Data Engineer,123000,USD,123000,US,0,US,M,Data Engineer
458,2024,SE,FT,Machine Learning Engineer,303400,USD,303400,US,0,US,M,Data Engineer
459,2024,SE,FT,Machine Learning Engineer,216700,USD,216700,US,0,US,M,Data Engineer
460,2024,MI,FT,Data Engineer,187000,USD,187000,US,100,US,M,Data Engineer
461,2024,MI,FT,Data Engineer,125000,USD,125000,US,100,US,M,Data Engineer
462,2024,SE,FT,Business Intelligence Engineer,44400,EUR,49333,LV,0,LV,M,Data Engineer
463,2024,SE,FT,Business Intelligence Engineer,31200,EUR,34666,LV,0,LV,M,Data Engineer
464,2024,SE,FT,Data Engineer,144000,USD,144000,US,0,US,M,Data Engineer
465,2024,SE,FT,Data Engineer,113000,USD,113000,US,0,US,M,Data Engineer
466,2024,SE,FT,Data Engineer,143500,USD,143500,US,100,US,M,Data Engineer
467,2024,SE,FT,Data Engineer,77000,USD,77000,US,100,US,M,Data Engineer
468,2024,SE,FT,Data Developer,88000,USD,88000,CA,0,CA,M,Data Developer
469,2024,SE,FT,Data Developer,71000,USD,71000,CA,0,CA,M,Data Developer
470,2024,EN,FT,Data Specialist,40000,GBP,50000,GB,0,GB,M,Data Specialist
471,2024,EN,FT,Data Specialist,33400,GBP,41750,GB,0,GB,M,Data Specialist
472,2024,SE,FT,ML Engineer,110000,GBP,137500,GB,0,GB,S,Data Engineer
473,2024,SE,FT,ML Engineer,87000,GBP,108750,GB,0,GB,S,Data Engineer
474,2024,SE,FT,Data Engineer,190000,USD,190000,US,100,US,M,Data Engineer
475,2024,SE,FT,Data Engineer,135000,USD,135000,US,100,US,M,Data Engineer
476,2024,SE,FT,Data Engineer,55000,GBP,68750,GB,100,GB,M,Data Engineer
477,2024,SE,FT,Data Engineer,52000,GBP,65000,GB,100,GB,M,Data Engineer
478,2024,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,L,Data Scientist
479,2024,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L,Data Scientist
480,2024,MI,CT,AI Research Engineer,57000,EUR,63333,HR,100,HU,S,Data Engineer
481,2024,SE,FT,Machine Learning Engineer,250000,USD,250000,US,100,US,M,Data Engineer
482,2024,SE,FT,Machine Learning Engineer,184900,USD,184900,US,100,US,M,Data Engineer
483,2024,MI,FT,Data Engineer,148100,USD,148100,US,100,US,M,Data Engineer
484,2024,MI,FT,Data Engineer,98700,USD,98700,US,100,US,M,Data Engineer
485,2024,SE,FT,Data Scientist,140032,USD,140032,US,100,US,M,Data Scientist
486,2024,SE,FT,Data Scientist,100022,USD,100022,US,100,US,M,Data Scientist
487,2024,MI,FT,BI Developer,120000,USD,120000,US,0,US,M,Data Analyst
488,2024,MI,FT,BI Developer,62100,USD,62100,US,0,US,M,Data Analyst
489,2024,EN,FT,Research Analyst,250000,USD,250000,US,0,US,M,Data Analyst
490,2024,EN,FT,Research Analyst,150000,USD,150000,US,0,US,M,Data Analyst
491,2024,EX,FT,Data Engineer,219650,USD,219650,US,100,US,M,Data Engineer
492,2024,EX,FT,Data Engineer,136000,USD,136000,US,100,US,M,Data Engineer
493,2024,MI,FT,Business Intelligence Developer,87800,USD,87800,US,0,US,M,Data Analyst
494,2024,MI,FT,Business Intelligence Developer,76300,USD,76300,US,0,US,M,Data Analyst
495,2024,MI,FT,Data Scientist,148100,USD,148100,US,100,US,M,Data Scientist
496,2024,MI,FT,Data Scientist,98700,USD,98700,US,100,US,M,Data Scientist
497,2024,MI,FT,Data Engineer,145500,USD,145500,US,0,US,M,Data Engineer
498,2024,MI,FT,Data Engineer,93000,USD,93000,US,0,US,M,Data Engineer
499,2024,MI,FT,Data Scientist,85000,USD,85000,US,0,US,M,Data Scientist
500,2024,MI,FT,Data Scientist,75000,USD,75000,US,0,US,M,Data Scientist
501,2024,MI,FT,Data Scientist,105000,USD,105000,US,0,US,M,Data Scientist
502,2024,MI,FT,Data Scientist,70000,USD,70000,US,0,US,M,Data Scientist
503,2024,SE,FT,Data Engineer,204662,USD,204662,US,0,US,M,Data Engineer
504,2024,SE,FT,Data Engineer,184662,USD,184662,US,0,US,M,Data Engineer
505,2024,MI,FT,Data Scientist,179000,USD,179000,US,0,US,M,Data Scientist
506,2024,MI,FT,Data Scientist,112000,USD,112000,US,0,US,M,Data Scientist
507,2024,EN,FT,Data Analyst,115000,USD,115000,US,0,US,M,Data Analyst
508,2024,EN,FT,Data Analyst,85000,USD,85000,US,0,US,M,Data Analyst
509,2024,EX,FT,Director of Data Science,225000,USD,225000,US,0,US,M,Data Scientist
510,2024,EX,FT,Director of Data Science,180000,USD,180000,US,0,US,M,Data Scientist
511,2024,SE,FT,MLOps Engineer,175000,USD,175000,US,0,US,M,Data Engineer
512,2024,SE,FT,MLOps Engineer,110000,USD,110000,US,0,US,M,Data Engineer
513,2024,SE,FT,Machine Learning Scientist,252000,USD,252000,US,0,US,M,Data Scientist
514,2024,SE,FT,Machine Learning Scientist,157500,USD,157500,US,0,US,M,Data Scientist
515,2024,SE,FT,Machine Learning Engineer,267900,USD,267900,US,0,US,M,Data Engineer
516,2024,SE,FT,Machine Learning Engineer,234700,USD,234700,US,0,US,M,Data Engineer
517,2024,EN,FT,Data Analyst,195500,USD,195500,US,0,US,M,Data Analyst
518,2024,EN,FT,Data Analyst,68000,USD,68000,US,0,US,M,Data Analyst
519,2024,SE,FT,Data Science Manager,120000,USD,120000,US,100,US,M,Data Scientist
520,2024,SE,FT,Data Science Manager,90000,USD,90000,US,100,US,M,Data Scientist
521,2024,SE,FT,Data Scientist,242000,USD,242000,US,0,US,M,Data Scientist
522,2024,SE,FT,Data Scientist,106200,USD,106200,US,0,US,M,Data Scientist
523,2024,SE,FT,Data Engineer,171210,USD,171210,CA,100,CA,M,Data Engineer
524,2024,SE,FT,Data Engineer,92190,USD,92190,CA,100,CA,M,Data Engineer
525,2024,SE,FT,Machine Learning Engineer,215000,USD,215000,US,0,US,M,Data Engineer
526,2024,SE,FT,Machine Learning Engineer,146900,USD,146900,US,0,US,M,Data Engineer
527,2024,MI,FT,Applied Scientist,222200,USD,222200,US,0,US,L,Data Scientist
528,2024,MI,FT,Applied Scientist,136000,USD,136000,US,0,US,L,Data Scientist
529,2024,MI,FT,Data Scientist,246000,USD,246000,US,100,US,M,Data Scientist
530,2024,MI,FT,Data Scientist,190000,USD,190000,US,100,US,M,Data Scientist
531,2024,MI,FT,Data Engineer,165000,USD,165000,US,100,US,M,Data Engineer
532,2024,MI,FT,Data Engineer,129600,USD,129600,US,100,US,M,Data Engineer
533,2024,MI,FT,Business Intelligence Analyst,200400,USD,200400,US,0,US,M,Data Analyst
534,2024,MI,FT,Business Intelligence Analyst,126900,USD,126900,US,0,US,M,Data Analyst
535,2024,SE,FT,Machine Learning Engineer,322000,USD,322000,US,100,US,M,Data Engineer
536,2024,SE,FT,Machine Learning Engineer,230000,USD,230000,US,100,US,M,Data Engineer
537,2024,SE,FT,Data Analyst,175520,USD,175520,US,0,US,M,Data Analyst
538,2024,SE,FT,Data Analyst,103786,USD,103786,US,0,US,M,Data Analyst
539,2024,SE,FT,Analytics Engineer,170000,USD,170000,US,100,US,M,Data Analyst
540,2024,SE,FT,Analytics Engineer,130000,USD,130000,US,100,US,M,Data Analyst
541,2024,SE,FT,Data Scientist,195000,USD,195000,US,0,US,M,Data Scientist
542,2024,SE,FT,Data Scientist,146900,USD,146900,US,0,US,M,Data Scientist
543,2024,MI,FT,Data Scientist,170400,USD,170400,US,100,US,M,Data Scientist
544,2024,MI,FT,Data Scientist,106500,USD,106500,US,100,US,M,Data Scientist
545,2024,MI,FT,Data Specialist,51284,GBP,64105,GB,0,GB,M,Data Specialist
546,2024,MI,FT,Data Specialist,41027,GBP,51283,GB,0,GB,M,Data Specialist
547,2024,MI,FT,Data Analyst,134500,USD,134500,US,0,US,M,Data Analyst
548,2024,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M,Data Analyst
549,2024,MI,FT,Data Engineer,159000,USD,159000,US,0,US,M,Data Engineer
550,2024,MI,FT,Data Engineer,111300,USD,111300,US,0,US,M,Data Engineer
551,2024,MI,FT,Machine Learning Engineer,173400,USD,173400,US,0,US,M,Data Engineer
552,2024,MI,FT,Machine Learning Engineer,99100,USD,99100,US,0,US,M,Data Engineer
553,2024,SE,FT,Business Intelligence Engineer,185000,USD,185000,US,0,US,L,Data Engineer
554,2024,SE,FT,Business Intelligence Engineer,79600,USD,79600,US,0,US,L,Data Engineer
555,2024,EX,FT,Data Science,323700,USD,323700,US,100,US,M,Data Scientist
556,2024,EX,FT,Data Science,190500,USD,190500,US,100,US,M,Data Scientist
557,2024,MI,FT,Machine Learning Engineer,125800,EUR,139777,ES,100,ES,M,Data Engineer
558,2024,MI,FT,Machine Learning Engineer,83900,EUR,93222,ES,100,ES,M,Data Engineer
559,2024,SE,FT,Data Scientist,218000,USD,218000,US,0,US,M,Data Scientist
560,2024,SE,FT,Data Scientist,145000,USD,145000,US,0,US,M,Data Scientist
561,2024,SE,FT,Research Scientist,258100,USD,258100,US,0,US,M,Data Scientist
562,2024,SE,FT,Research Scientist,151900,USD,151900,US,0,US,M,Data Scientist
563,2024,MI,FT,Data Science,179000,USD,179000,US,0,US,M,Data Scientist
564,2024,MI,FT,Data Science,106500,USD,106500,US,0,US,M,Data Scientist
565,2024,MI,FT,Data Scientist,212800,USD,212800,US,0,US,L,Data Scientist
566,2024,MI,FT,Data Scientist,111600,USD,111600,US,0,US,L,Data Scientist
567,2024,SE,FT,Machine Learning Engineer,166700,USD,166700,US,100,US,M,Data Engineer
568,2024,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M,Data Engineer
569,2024,SE,FT,Machine Learning Engineer,220000,USD,220000,US,0,US,M,Data Engineer
570,2024,SE,FT,Machine Learning Engineer,170000,USD,170000,US,0,US,M,Data Engineer
571,2024,SE,FT,Machine Learning Engineer,418000,USD,418000,US,100,US,M,Data Engineer
572,2024,SE,FT,Machine Learning Engineer,141000,USD,141000,US,100,US,M,Data Engineer
573,2024,SE,FT,Research Engineer,440000,USD,440000,US,0,US,M,Data Engineer
574,2024,SE,FT,Research Engineer,100000,USD,100000,US,0,US,M,Data Engineer
575,2024,EX,FT,Managing Director Data Science,260000,USD,260000,US,50,US,L,Data Scientist
576,2024,EX,FT,Data Scientist,246100,USD,246100,US,0,US,M,Data Scientist
577,2024,EX,FT,Data Scientist,181900,USD,181900,US,0,US,M,Data Scientist
578,2024,SE,FT,Analytics Engineer,130000,USD,130000,CA,0,CA,M,Data Analyst
579,2024,SE,FT,Analytics Engineer,110000,USD,110000,CA,0,CA,M,Data Analyst
580,2024,MI,FT,Data Engineer,133000,USD,133000,AU,0,AU,M,Data Engineer
581,2024,MI,FT,Data Engineer,58300,USD,58300,AU,0,AU,M,Data Engineer
582,2024,EN,FT,Machine Learning Engineer,91000,USD,91000,US,0,US,M,Data Engineer
583,2024,EN,FT,Machine Learning Engineer,70000,USD,70000,US,0,US,M,Data Engineer
584,2024,SE,FT,ML Engineer,212000,USD,212000,DE,0,DE,M,Data Engineer
585,2024,SE,FT,ML Engineer,93300,USD,93300,DE,0,DE,M,Data Engineer
586,2024,EX,FT,Business Intelligence Developer,177500,USD,177500,US,0,US,M,Data Analyst
587,2024,EX,FT,Business Intelligence Developer,117500,USD,117500,US,0,US,M,Data Analyst
588,2024,MI,FT,Data Scientist,137930,USD,137930,CA,0,CA,M,Data Scientist
589,2024,MI,FT,Data Scientist,74270,USD,74270,CA,0,CA,M,Data Scientist
